HOTEL GUT ISING,KIRCHBERG 3 83339 CHIEMING DEUTSCHLAND,tel:+49 8667 790,https://www.gut-ising.de/
ALEX LAKE ZÜRICH,SEESTRASSE 182 8800 THALWIL SCHWEIZ,tel:+41 44 552 9999,http://www.alexlakezurich.com/
SCHLOSS HOTEL KORB,HOCHEPPANER WEG 5 39057 MISSIAN/EPPAN ITALIEN,tel:+39 0471 63 60 00,https://www.schloss-hotel-korb.com/
SEEHOTEL EUROPA,WRANNPARK 1-3 9220 VELDEN ÖSTERREICH,tel:+43 4274-2770,http://www.seehotel-europa.at/
LESANTE BLU EXCLUSIVE BEACH RESORT,TRAGAKI BEACH 29100 ZAKYNTHOS GRIECHENLAND,tel:+30 26950 61600,http://www.lesanteblu.gr/
TRESCHERS SCHWARZWALD HOTEL AM SEE,SEESTRASSE 10 79822 TITISEE-NEUSTADT DEUTSCHLAND,tel:+49%C2%A07651-805,http://www.treschers.de/
KRANZ PARKHOTEL,MÜHLENSTRASSE 32-44 53721 SIEGBURG DEUTSCHLAND,tel:02241 547 0,http://www.kranzparkhotel.de/
WERZER'S HOTEL RESORT PÖRTSCHACH,WERZERPROMENADE 8 9210 PÖRTSCHACH ÖSTERREICH,tel:+43 4272 2231,http://www.werzers.at/
HOTEL PANORAMA ROYAL ****S,PANORAMASTRASSE 2 6323 BAD HÄRING ÖSTERREICH,tel:+43 (0) 5332 77 117,http://www.panorama-royal.at/de/wellness-gesundheitshotel-tirol/zimmer-suiten-panorama-royal.html
KOIA ALL SUITE WELLBEING RESORT,AGIOS FOKAS 85300 KOS GRIECHENLAND,tel:0030 22420 20700,https://www.koiaresort.com/
"HOTEL ZINNKRÜGL, WELLNESS-GOURMET & RELAX HOTEL",ALPENDORF 7 5600 ST.JOHANN/PG. ÖSTERREICH,tel:+43 6412 6179,http://www.zinnkruegl.at/
HOTEL SCHWEIZERHOF GOURMET & SPA,HALTENSTRASSE 10 3906 SAAS-FEE SCHWEIZ,tel:+41 27 958 75 75,http://www.schweizerhof-saasfee.ch/
HOTEL ALMESBERGER,MARKTPLATZ 4 4160 AIGEN ÖSTERREICH,tel:+43 7281-8713,http://www.almesberger.at/
VERWÖHNHOTEL BISMARCK,ALPENSTRASSE 4 5630 BAD HOFGASTEIN ÖSTERREICH,tel:+43 6432-6681-0,http://www.hotel-bismarck.com/
HOTEL SEEHOF,KRANZACH 20 6345 KÖSSEN ÖSTERREICH,tel:+43 5374 5661,http://www.seehof.com/
ALPEN-WELLNESS RESORT HOCHFIRST,GURGLERSTRASSE 123 6456 OBERGURGL ÖSTERREICH,tel:+43 5256 63250,http://www.hochfirst.com/
WELLNESS-RESIDENZ SCHALBER,DORFBAHNSTRASSE 15 6534 SERFAUS ÖSTERREICH,tel:+43 5476-6770,http://www.schalber.com/
BURG HOTEL OBERLECH,OBERLECH 266 6764 LECH ÖSTERREICH,tel:+43 5583 2291,http://www.burghotel-lech.com/
HOTEL TIROLERHOF,AUERSPERGSTRASSE 5 5700 ZELL AM SEE ÖSTERREICH,tel:+43 6542 772 0,http://www.tirolerhof.co.at/
ALPENPARK RESORT SEEFELD,SPECKBACHERSTRASSE 182 6100 SEEFELD ÖSTERREICH,tel:+43 5212-2951,http://www.alpenpark-seefeld.com/
HOTEL ALPIN SPA TUXERHOF,VORDERLANERSBACH 80 6293 TUX ÖSTERREICH,tel:+43 5287-8511,http://www.tuxerhof.at/
HARISCH HOTEL WEISSES RÖSSL,BICHLSTRASSE 5 6370 KITZBÜHEL ÖSTERREICH,tel:+43 5356 71900,http://www.roesslkitz.at/
ROMANTIK HOTEL DER WIESENHOF,NATURPARKSTRASSE 20 6213 PERTISAU ÖSTERREICH,tel:+43 (5243) 52460,http://www.wiesenhof.at/
SPORT- UND WELLNESSHOTEL BICHLHOF,BICHLNWEG 153 6370 KITZBÜHEL ÖSTERREICH,tel:+43 5356-64022,http://www.bichlhof.at/
HOTEL TAUERN SPA ZELL AM SEE,TAUERN SPA PLATZ 1 5710 KAPRUN ÖSTERREICH,tel:+43 6547 2040 0,http://www.tauernspakaprun.com/
THE CHARLES HOTEL,SOPHIENSTRASSE 28 80333 MÜNCHEN DEUTSCHLAND,tel:+49 89 544 555 1430,http://www.roccofortehotels.com/hotels-and-resorts/the-charles-hotel
WELLNESSHOTEL ...LIEBES ROT-FLÜH,SEESTRASSE 26 6673 GRÄN ÖSTERREICH,tel:+43 5675-6431,http://www.rotflueh.com/
HOTEL THURNHER'S ALPENHOF,ZÜRS AM ARLBERG 6763 ZÜRS AM ARLBERG ÖSTERREICH,tel:+43 5583 2191,http://www.thurnhers.com/
HOTEL BRISTOL,MAKARTPLATZ 4 5020 SALZBURG ÖSTERREICH,tel:+43 662 87 35 57,http://www.bristol-salzburg.at/
HOTEL KARWENDEL,KARWENDELSTRASSE 1 6213 PERTISAU ÖSTERREICH,tel:+43 5243-5284,http://www.karwendel-achensee.com/
HOTEL ALPINA WELLNESS & SPA RESORT,AUSSERKAPELLE 2A 6345 KÖSSEN ÖSTERREICH,tel:+43 5375-2146,http://www.hotel-alpina.at/
GRAND TIROLIA,EICHENHEIM 8-9 6370 KITZBÜHEL ÖSTERREICH,tel:+43 5356-66615,http://www.grand-tirolia.com/
RADISSON BLU HOTEL ALTSTADT,RUDOLFSKAI 28 5020 SALZBURG ÖSTERREICH,tel:+43 662 84 85 71 0,http://www.austria-trend.at/de/hotels/altstadt-salzburg
DOLOMITENGOLF HOTEL & SPA,AM GOLFPLATZ 1 9906 LAVANT ÖSTERREICH,tel:+43 4852-61122,http://www.hotel-dolomitengolf.com/
SCHLOSS FUSCHL,SCHLOSS STRASSE 19 5322 HOF BEI SALZBURG ÖSTERREICH,tel:+1 310 228 5000,https://www.rosewoodhotels.com/en/schloss-fuschl-salzburg
LEBENBERG SCHLOSSHOTEL,LEBENBERGSTRASSE 17 6370 KITZBÜHEL ÖSTERREICH,tel:+43 5356 6901 777,https://www.daslebenberg.com/
HOTEL EDEN,MÜNCHNER STRASSE 136 6100 SEEFELD ÖSTERREICH,tel:+43 5212 50495,http://www.eden-seefeld.at/
STEIGENBERGER DER SONNENHOF,HERMANN-AUST-STRASSE 11 86825 BAD WÖRISHOFEN DEUTSCHLAND,tel:+49%C2%A08247-959-0,http://www.spahotel-sonnenhof.de/
ALPENRESORT SCHWARZ,OBERMIEMING 141 6414 MIEMING ÖSTERREICH,tel:+43 5264-5212-0,http://www.schwarz.at/
PALAIS COBURG RESIDENZ,COBURGBASTEI 4 1010 WIEN ÖSTERREICH,tel:+43 1-51818-130,http://www.palais-coburg.com/
HOTEL CERVOSA,HERRENANGER 11 6534 SERFAUS ÖSTERREICH,tel:+43 5476-6211,http://www.cervosa.com/
HOTEL SCHWARZER ADLER KITZBÜHEL,FLORIANIGASSE 15 6370 KITZBÜHEL ÖSTERREICH,tel:+43 53 56 69 11,http://www.adlerkitz.at/
SPA & RELAX HOTEL ERIKA,HAUPTSTRASSE 39 39019 DORF TIROL ITALIEN,tel:+39 0473 926111,https://www.erika.it/
HOTEL WARTHER HOF,BREGENZERWALDSTRASSE 53 6767 WARTH AM ARLBERG ÖSTERREICH,tel:+43 5583-3504,http://www.wartherhof.at/
TOP HOTEL HOCHGURGL,HOCHGURGLERSTRASSE 8 6456 HOCHGURGL ÖSTERREICH,tel:+43 5256-6265,http://www.tophotelhochgurgl.com/
HOTEL NEUHAUS,OBERDORF 38 5753 SAALBACH-HINTERGLEMM ÖSTERREICH,tel:+43 6541 71 51 0,https://dasneuhaus.at/
HOTEL GROSSARLER HOF,UNTERBERGSTRASSE 76 5611 GROSSARL ÖSTERREICH,tel:+43 6414 8384,http://www.grossarlerhof.at/
HOTEL MOHR LIFE RESORT,INNSBRUCKER STR. 40 6631 LERMOOS ÖSTERREICH,tel:+43 5673 2362,http://www.mohr-life-resort.at/
KEMPINSKI HOTEL ADRIATIC,ALBERI 300A 52475 SAVUDRIJA KROATIEN,tel:+385 52 707 000,http://www.kempinski.com/de/istria/hotel-adriatic/welcome/
HOTEL VIER JAHRESZEITEN,MANDARFEN 73 6481 ST. LEONHARD ÖSTERREICH,tel:+43 5413-86361,http://www.hotel-vier-jahreszeiten.at/
DAS CENTRAL - ALPINE . LUXURY . LIFE,AUWEG 3 6450 SÖLDEN ÖSTERREICH,tel:+43 5254 2260-0,http://www.central-soelden.com/
ALPINE SUPERIOR HOTEL BARBARAHOF,NIKOLAUS-GASSNER-STR.11 5710 KAPRUN ÖSTERREICH,tel:+43 6547 7248 0,http://www.hotel-barbarahof.at/
HOTEL 3 SONNEN,UNTERE DORFSTRASSE 17 6534 SERFAUS ÖSTERREICH,tel:+43 5476 6207,http://www.dreisonnen.com/
DAS SIEBEN,KURSTRASSE 14 6323 BAD HÄRING ÖSTERREICH,tel:+43 5332 20 800,https://www.das-sieben.com/
DESIGN & WELLNESS HOTEL ALPENHOF,FLACHAUER STRASSE 98 5542 FLACHAU ÖSTERREICH,tel:+43 6457-2205,http://www.alpenhof.info/
WELLNESSHOTEL ENGEL,DORFSTRASSE 35 6673 GRÄN  ÖSTERREICH,tel:+43 5675 6423,http://www.engel-tirol.com/
LÖWEN HOTEL MONTAFON,SILVRETTASTRASSE 8 6780 SCHRUNS ÖSTERREICH,tel:+43 5556-7141,http://www.loewen-hotel.com/
DEFEREGGENTAL HOTEL & RESORT,BRUGGEN 84 9962  ST. VEIT I.D. ÖSTERREICH,tel:+43 4879 66440,http://www.hotel-defereggental.com/
HOTEL LORÜNSER,ZÜRS 112 6763 ZÜRS AM ARLBERG ÖSTERREICH,tel:+43 5583 2254 0,http://www.loruenser.at/
HOTEL GMACHL,DORFSTRASSE 35 5101 BERGHEIM ÖSTERREICH,tel:+43 662-452124-0,http://www.gmachl.at/
HOTEL ZÜRSERHOF,ZÜRS 75 6763 ZÜRS ÖSTERREICH,tel:+43 5583-2513-0,http://www.zuerserhof.at/
HOTEL BRIGITTE,OBERER KIRCHENWEG 3 6561 ISCHGL ÖSTERREICH,tel:+43 5444 5646,http://www.hotel-brigitte-ischgl.at/
SCHWARZER ADLER,KAISERJÄGERSTRASSE 2 6020 INNSBRUCK ÖSTERREICH,tel:+43 512 58 71 09,http://www.schwarzeradler-innsbruck.com/
HOTEL BERGHOF,DORF 161 6764 LECH ÖSTERREICH,tel:+43 5583 2635,http://www.derberghof.at/
HILTON VIENNA DANUBE,HANDELSKAI 269 1020 WIEN ÖSTERREICH,tel:+43 1 72 777,http://www.hiltonhotels.de/oesterreich/hilton-vienna-danube-waterfront/
SONNENHOTEL ZUM STERN,WEITMOSERSTRASSE 33 5630 BAD HOFGASTEIN ÖSTERREICH,tel:+43 6432-8450,http://www.zumstern.com/
SPORTHOTEL NEUSTIFT,MOOS 7 6167  NEUSTIFT IM STUBAITAL ÖSTERREICH,tel:+43 5226 2510,http://www.sporthotel-neustift.at/
HOTEL FRIESACHER,HELLBRUNNERSTRASSE 17 5081 ANIF ÖSTERREICH,tel:+43 6246 8977,http://www.hotelfriesacher.com/
HOTEL REGINA,DORFSTRASSE 101 6450 SÖLDEN ÖSTERREICH,tel:+43 5254 2301,http://www.hotel-regina.com/
HOTEL ALPINA DELUXE,KRESSBRUNNENWEG 12 6456 OBERGURGL ÖSTERREICH,tel:+43 5256 600 0,http://www.hotelalpina.com/
HOTEL POST BEZAU,BRUGG 35 6870 BEZAU IM BREGENZERWALD ÖSTERREICH,tel:+43 5514 22070,http://www.hotelpostbezau.com/
HOTEL BERGWELT,KRESSBRUNNENWEG 9 6456 OBERGURGL ÖSTERREICH,tel:+43 5256 6274,http://www.hotelbergwelt.com/
ARCOTEL KAISERWASSER,WAGRAMER STRASSE 8 1220 WIEN ÖSTERREICH,tel:+43 1 224 24,https://www.arcotelhotels.com/de/kaiserwasser_hotel_wien/
"WELLNESSHOTEL ""DIE MITTELBURG""",MITTELBURGWEG 1-3 87466 OY-MITTELBERG DEUTSCHLAND,tel:+49%C2%A08366-180,http://www.hotel-mittelburg-allgaeu.de/
HOTEL NORICA,KAISER FRANZ PLATZ 3 5630 BAD HOFGASTEIN ÖSTERREICH,tel:+43 6432 8391,http://www.thermenhotels-gastein.com/de/hotel-norica
HOTEL SEESPITZ,DORFSTRASSE 81 6561 ISCHGL ÖSTERREICH,tel:+43 5444 5214,http://www.seespitz-ischgl.com/
HOTEL BERGKRISTALL,OBERLECH 382 6764 LECH ÖSTERREICH,tel:+43 55 83 26 78,http://www.bergkristall-lech.at/
HOTEL SALNERHOF,DORFSTRASSE 98 6561 ISCHGL ÖSTERREICH,tel:+43 54 44 5272,http://www.salnerhof.at/
WELLNESSRESIDENZ ALPENROSE & COCOON ALPINE BOUTIQUE LODGE,MÜHLTALWEG 10 6212 MAURACH ÖSTERREICH,tel:+43 5243-5293-0,http://www.alpenrose.at/
RAFFL'S ST. ANTONER HOF,ARLBERGSTRASSE 69 6580 ST. ANTON AM ARLBERG ÖSTERREICH,tel:+43 5446 29 10,http://www.antonerhof.at/
HOTEL HINTERWIES,TANNBERG 186 6764 LECH ÖSTERREICH,tel:+43 5583 2531,http://www.hinterwies.at/
HOTEL GIARDINOASCONA,VIA SEGNALE 10 6612 ASCONA SCHWEIZ,tel:+41 91 785 88 88,http://www.giardino-ascona.ch/
ALPENHOTEL ISCHGLERHOF,DORFSTRASSE 92 6561 ISCHGL ÖSTERREICH,tel:+43 5444 53 30,http://www.ischglerhof.at/
ROMANTIK RESORT DER LATERNDL HOF,HALLER 16 6672 HALLER AM HALDENSEE ÖSTERREICH,tel:+43 5675 8267,http://www.laterndlhof.com/
WYNDHAM STRALSUND HANSEDOM,GRÜNHUFER BOGEN 18-20 18437  STRALSUND DEUTSCHLAND,tel:+49 3831 3773 0,https://www.wyndhamstralsund.com/de
HOTEL AM VITALPARK,IN DER LEINEAUE 2 37308 HEILBAD HEILIGENSTADT DEUTSCHLAND,tel:+49%C2%A03606-66370,http://hotel-am-vitalpark.de/
SCHLOSS ELMAU,ELMAU 2 82493  ELMAU DEUTSCHLAND,tel:+49 8823 18 0,http://www.schloss-elmau.de/
HOTEL THERESA,BAHNHOFSTRASSE 15 6280 ZELL AM ZILLER ÖSTERREICH,tel:+43 5282-2286-0,http://www.theresa.at/
SOFITEL MUNICH BAYERPOST,BAYERSTRASSE 12 80335 MÜNCHEN DEUTSCHLAND,tel:+49%C2%A089-59948-0,http://www.sofitel-munich.com/de
HOTEL ALMHOF SCHNEIDER,TANNBERG 59 6764 LECH AM ARLBERG ÖSTERREICH,tel:+43 5583 35000,http://www.almhof.at/
GAMS ZU ZWEIT,PLATZ 44 6870 BEZAU ÖSTERREICH,tel:+43 5514 22200,http://www.hotel-gams.at/
BURG VITAL RESORT,OBERLECH 568 6764 LECH AM ARLBERG ÖSTERREICH,tel:+43 5583-3140,http://www.burgvitalresort.com/
HOTEL AURIGA,OMESBERG 330 6764 LECH ÖSTERREICH,tel:+43 5583 2511,http://www.hotel-auriga.com/
HOTEL SCHLOSS DÜRNSTEIN,DÜRNSTEIN 2 3601 DÜRNSTEIN ÖSTERREICH,tel:+43 2711-212,http://www.schloss.at/
HOTEL ANGELA,LECH 62 6764 LECH ÖSTERREICH,tel:+43 55832407,http://www.hotel-angela.at/
HOTEL ARLBERG,TANNBERG 187 6764 LECH AM ARLBERG ÖSTERREICH,tel:+43 5583 21340,http://www.arlberghotel.at/
BEATUS WELLNESS- & SPA-HOTEL,SEESTRASSE 300 3658 MERLIGEN AM THUNERSEE SCHWEIZ,tel:+41 33 748 04 34,http://www.beatus.ch/
GRAND HÔTEL & CENTRE THERMAL YVERDON-LES-BAINS,AVENUE DES BAINS 22 1400 YVERDON-LES-BAINS SCHWEIZ,tel:+41 24 424 64 64,http://www.bainsyverdon.ch/
STRANDHOTEL DÜNENMEER,BIRKENALLEE 20 18347 OSTSEEBAD DIERHAGEN DEUTSCHLAND,tel:+49 38226 5010,https://www.strandhotel-duenenmeer.de/
ROMANTIK ALPENHOTEL WAXENSTEIN,HÖHENRAINWEG 3 82491 GRAINAU DEUTSCHLAND,tel:+49%C2%A08821-9840,http://www.waxenstein.de/
HOTEL AM MEER,STRANDPROMENADE 34 18609 OSTSEEBAD BINZ DEUTSCHLAND,tel:+49%C2%A038393-440,http://www.hotel-am-meer.de/
CASTANEA RESORT HOTEL,SCHARNEBECKER WEG 25 21365 ADENDORF DEUTSCHLAND,tel:+49%C2%A04131-2233-0,http://www.castanea-resort.de/
GRÄFLICHER PARK GRAND RESORT,BRUNNENALLEE 1 33014 BAD DRIBURG DEUTSCHLAND,tel:+49%C2%A05253-9523-0,http://www.graeflicher-park.de/
BEST WESTERN PARK HOTEL,PETER-HARTMANN-ALLEE 4 33175 BAD LIPPSPRINGE DEUTSCHLAND,tel:+49%C2%A05252-9630,http://www.parkhotel-lippspringe.bestwestern.de/
ROMANTIK HOTEL FREUND & SPA-RESORT,SAUERLANDSTRASSE 6 34516 OBERORKE DEUTSCHLAND,tel:+49%C2%A06454-709-0,http://www.hotelfreund.de/
HOTEL ESPERANTO,ESPERANTOPLATZ 36037 FULDA DEUTSCHLAND,tel:+49%C2%A0661-24291-0,http://www.kongresszentrum-fulda.com/das-esperanto.html
WALDHOTEL TANNENHÄUSCHEN,AM TANNENHÄUSCHEN 7 46487 WESEL DEUTSCHLAND,tel:+49%C2%A0281-96690,http://www.tannenhaeuschen.de/
VILA VITA BURGHOTEL DINKLAGE,BURGALLEE 1 49413 DINKLAGE DEUTSCHLAND,tel:+49%C2%A04443-897-0,http://www.vilavitaburghotel.de/
LANDHOTEL SIEGFRIEDBRUNNEN RINGHOTEL,HAMMELBACHER STRASSE 7 64689 GRAS-ELLENBACH DEUTSCHLAND,tel:+49%C2%A06207-608-227,http://www.siegfriedbrunnen.com/
ELZTALHOTEL,AM RÜTTLERSBERG 5 79297 WINDEN IM ELZTAL DEUTSCHLAND,tel:+49%C2%A07682-9114-0,http://www.elztalhotel.de/
HOTEL SCHWARZMATT,SCHWARZMATTSTRASSE 6A 79410 BADENWEILER-THERME DEUTSCHLAND,tel:+49%C2%A07632-8201-0,http://www.schwarzmatt.de/
ALPENHOTEL ZECHMEISTERLEHEN,WAHLSTRASSE 35 83471 SCHÖNAU AM KÖNIGSSEE DEUTSCHLAND,tel:+49%C2%A08652-9450,http://www.zechmeisterlehen.de/
HOTEL SONNENGUT,AM AUNHAMER BERG 2 84364 BAD BIRNBACH DEUTSCHLAND,tel:+49%C2%A08563-305-0,http://www.sonnengut.de/
DIE ROSENALP,AM LOHACKER 5 87534 OBERSTAUFEN DEUTSCHLAND,tel:+49%C2%A08386-7060,https://www.rosenalp.de/
GOLF- & ALPIN WELLNESS RESORT HOTEL LUDWIG ROYAL,IM DORF 29 87534 OBERSTAUFEN-STEIBIS DEUTSCHLAND,tel:+49%C2%A08386-8910,http://www.hotel-ludwig-royal.de/
DAS MÜHLBACH THERMAL SPA & ROMANTIK HOTEL,BACHSTRASSE 15 94072 BAD FÜSSING DEUTSCHLAND,tel:+49%C2%A08531-278-0,http://www.muehlbach.de/
THERME LAA - HOTEL & SILENT SPA,THERMENPLATZ 3 2136 LAA AN DER THAYA ÖSTERREICH,tel:+43 2522-84700 733,http://www.therme-laa.at/
AYURVEDA RESORT MANDIRA,WAGERBERG 120 8271 BAD WALTERSDORF ÖSTERREICH,tel:+43 3333-2801,https://www.mandira-ayurveda.at/
ROMANTIK HOTEL SEEFISCHER AMMILLSTÄTTERSEE,FISCHERWEG 1 9873 DÖRIBACH ÖSTERREICH,tel:+43 4246-7712-0,http://www.seefischer.at/
HOTEL ELBRESIDENZ,MARKTPLATZ 1-11 01814 BAD SCHANDAU DEUTSCHLAND,tel:+49 35022 9190,http://www.elbresidenz-bad-schandau.de/
GRAND HYATT BERLIN,MARLENE-DIETRICH-PLATZ 2 10785 BERLIN DEUTSCHLAND,tel:+49%C2%A030-2553-1234,https://berlin.grand.hyatt.com/de/hotel/home.html
YACHTHAFENRESIDENZ HOHE DÜNE,AM YACHTHAFEN 1 18119 ROSTOCK-WARNEMÜNDE DEUTSCHLAND,tel:+49%C2%A0381-5040-0,http://www.hohe-duene.de/
GRAND HOTEL BINZ,STRANDPROMENADE 7 18609 BINZ DEUTSCHLAND,tel:+49%C2%A038393-550,https://www.grandhotelbinz.com/de/
TRAVEL CHARME KURHAUS BINZ,STRANDPROMENADE 27 18609 BINZ DEUTSCHLAND,tel:+49%C2%A038393-665-0,http://www.travelcharme.com/hotels/kurhaus-binz
A- ROSA TRAVEMÜNDE,AUSSENALLEE 10 23570 LÜBECK- TRAVEMÜDE DEUTSCHLAND,tel:+49%C2%A04502-3070-772,http://www.a-rosa-resorts.de/a-rosa/resorts-hotels/travemuende
A-ROSA SYLT,LISTLANDSTRASSE 11 25992 SYLT LIST DEUTSCHLAND,tel:+49%C2%A04651-96750-0,http://www.a-rosa-resorts.de/a-rosa/resorts-hotels/sylt
WACHTELHOF LANDHAUS,GERBERSTRASSE 6 27356 ROTENBURG AN DER WÜMME DEUTSCHLAND,tel:+49%C2%A04261-853-0,http://www.wachtelhof.de/
BRENNERS PARK-HOTE L& SPA,SCHILLERSTRASSE 4-6 76530 BADEN-BADEN DEUTSCHLAND,tel:+49%C2%A07221-900-0,http://www.oetkercollection.com/destinations/brenners-park-hotel-spa
HOTEL DOLLENBERG,DOLLENBERG 3 77740 BAD PETERSTAL-GRIESBACH DEUTSCHLAND,tel:+49%C2%A07806-78-0,http://www.dollenberg.de/
REITER´S SUPREME,AM GOLFPLATZ 1 7431 BAD TATZMANNSDORF ÖSTERREICH,tel:+43 3353-8841,http://www.reiters-reserve.at/supreme
FALKENSTEINER BALANCE RESORT,PANORAMAWEG 1 7551 STEGERSBACH ÖSTERREICH,tel:+43 3326-55155,http://www.falkensteiner.com/de/hotel/stegersbach
IMLAUER HOTEL SCHLOSS PICHLARN,ZUR LINDE 1 8943 AIGEN IM ENNSTAL ÖSTERREICH,tel:+43 3682-24440-0,http://www.schlosspichlarn.at/
DAS RONACHER THERME & SPA RESORT,THERMENSTRASSE 3 9546 BAD KLEINKIRCHHEIM ÖSTERREICH,tel:+43 4240-282-0,http://www.ronacher.com/
THERMENWELT HOTEL PULVERER,THERMENSTRASSE 4 9546 BAD KLEINKIRCHHEIM ÖSTERREICH,tel:+43 4240-744,http://www.pulverer.at/
KEMPINSKI HOTEL BAHÍA MARBELLA - ESTEPONA,CARRETERA DE CÁDIZ KM 159 29680 ESTEPONA SPANIEN,tel:+34 95 280 9500,http://www.kempinski.com/en/marbella/hotel-bahia
BOLLANTS SPA IM PARK,FELKESTRASSE 100 55566 BAD SOBERNHEIM DEUTSCHLAND,tel:+49%C2%A06751-9339-0,http://www.bollants.de/
PARKHOTEL RESIDENCE,BAHNHOFSTRASSE 8-10 86825 BAD WÖRISHOFEN DEUTSCHLAND,tel:+49%C2%A08247-3520,http://www.parkhotel-residence.de/
PARKHOTEL BURGMÜHLE,AUF DER INSEL 2-4 87538 FISCHEN DEUTSCHLAND,tel:+49%C2%A08326-9950,http://www.parkhotel-burgmuehle.de/
ROMANTISCHER WINKEL - ROLIGIO® & WELLNESS RESORT,BISMARCKSTRASSE 23 37441 BAD SACHSA DEUTSCHLAND,tel:+49%C2%A05523-304-0,http://www.romantischer-winkel.de/
DAS AHLBECK HOTEL & SPA ****S,DÜNENSTRASSE 48 17419 SEEBAD AHLBECK DEUTSCHLAND,tel:+49%C2%A038378-4994-0,http://www.das-ahlbeck.de/
TRAVEL CHARME STRANDIDYLL,DELBRÜCKSTRASSE 10 17424 SEEBAD HERINGSDORF DEUTSCHLAND,tel:+49%C2%A038378-476-0,http://www.travelcharme.com/hotels/strandidyll-heringsdorf
TRAVEL CHARME OSTSEEHOTEL KÜHLUNGSBORN,ZUR SEEBRÜCKE 1 18225 OSTSEEBAD KÜHLUNGSBORN DEUTSCHLAND,tel:+49%C2%A038293-415-0,http://www.travelcharme.com/hotels/ostseehotel-kuehlungsborn
STRANDHOTEL FISCHLAND,ERNST-MORITZ-ARNDT-STRASSE 6 18347 OSTSEEBAD DIERHAGEN DEUTSCHLAND,tel:+49%C2%A038226-52-0,http://www.strandhotel-fischland.de/
STRANDHOTEL ZINGST,SEESTRASSE 60 18374 ZINGST DEUTSCHLAND,tel:+49%C2%A038232-842-100,https://www.strandhotel-zingst.de/
MEERLUST HOTEL,SEESTRASSE 72 18374 OSTSEEHEILBAD ZINGST DEUTSCHLAND,tel:+49%C2%A038232-885-0,http://www.hotelmeerlust.de/
MEERSINN HOTEL BINZ,SCHILLERSTRASSE 6-10 18609 OSTSEEBAD BINZ DEUTSCHLAND,tel:+49%C2%A038393-6630,http://www.meersinn.de/
STRANDHOTEL KURHAUS JUIST,STRANDPROMENADE 1 26571 JUIST DEUTSCHLAND,tel:+49%C2%A04935-916-0,http://www.strandhotel-kurhaus-juist.com/
WELLNESS HOTEL LAUTERBAD,AMSELWEG 5 72250 FREUDENSTADT-LAUTERBAD DEUTSCHLAND,tel:+49%C2%A07441-86017-0,http://www.lauterbad-wellnesshotel.de/
BERGHOTEL MAIBRUNN,MAIBRUNN 1 94379 ST. ENGLMAR DEUTSCHLAND,tel:+49%C2%A09965-850-0,http://www.berghotel-maibrunn.de/
ALMWELLNESS-RESORT TUFFBAD,TUFFBAD 3 9654 ST.LORENZEN IM LESACHTAL ÖSTERREICH,tel:+43 4716-622,http://www.almwellness.com/
PATRICK HELLMANN SCHLOSSHOTEL,BRAHMSSTRASSE 10 14193 BERLIN DEUTSCHLAND,tel:+49%C2%A030-89584-30,http://www.schlosshotelberlin.com/
HOTEL NEPTUN,SEESTRASSE 19 18119 ROSTOCK-WARNEMÜNDE DEUTSCHLAND,tel:+49%C2%A0381-777-0,http://www.hotel-neptun.de/
ATLANTIC GRAND HOTEL TRAVEMÜNDE,KAISERALLEE 2 23570 LÜBECK- TRAVEMÜDE DEUTSCHLAND,tel:+49%C2%A04502-308-0,http://www.atlantic-hotels.de/grand-hotel-travemuende
LANDHAUS STRICKER,BOY-NIELSEN-STRASSE 10 25980 SYLT TINNUM DEUTSCHLAND,tel:+49%C2%A04651-8899-0,http://www.landhaus-stricker.com/
FÄHRHAUS SYLT,BI HEEF 1 25980 SYLT MUNKMARSCH DEUTSCHLAND,tel:+49%C2%A04651-9397-0,http://www.faehrhaus-sylt.de/
HOTEL RUNGHOLT,KURHAUSSTRASSE 35 25999 SYLT KAMPEN DEUTSCHLAND,tel:+49%C2%A04651-448-0,http://www.hotel-rungholt.de/
BADHOTEL STERNHAGEN,CUXHAVENER STRASSE 86 27476 CUXHAVEN-DUHNEN DEUTSCHLAND,tel:+49%C2%A04721-434-0,http://www.badhotel-sternhagen.de/
STEIGENBERGER HOTEL BAD PYRMONT,HEILIGENANGERSTRASSE 2-4 31812 BAD PYRMONT DEUTSCHLAND,tel:+49%C2%A05281-1502,http://www.steigenberger.com/Bad_Pyrmont
VILA VITA ROSENPARK,ANNELIESE POHL ALLEE 7-17 35037 MARBURG DEUTSCHLAND,tel:+49%C2%A06421-6005-0,http://www.rosenpark.com/
LANDHAUS ZU DEN ROTHEN FORELLEN,MARKTPLATZ 2 38871 ILSENBURG DEUTSCHLAND,tel:+49%C2%A039452-93-93,http://www.rotheforelle.de/
STEIGENBERGER GRAND PETERSBERG,PETERSBERG 1 53639 KÖNIGSWINTER DEUTSCHLAND,tel:+49%C2%A02223-74-0,http://www.steigenberger.com/Koenigswinter_Bonn
KLINIK UND HOTEL ST. WOLFGANG,LUDWIGPROMENADE 6 94086 BAD GRIESBACH THERME DEUTSCHLAND,tel:+49%C2%A08532-980-0,http://www.stwolfgang.de/
